Date,Close
1/2/2000 23:58:00,70.056888
1/3/2000 23:58:00,70.36703
1/4/2000 23:58:00,71.34636
1/5/2000 23:58:00,71.47025
1/6/2000 23:58:00,71.54565
1/7/2000 23:58:00,71.64596
1/10/2000 23:58:00,71.18468
1/11/2000 23:58:00,71.52745
1/12/2000 23:58:00,71.72318
1/13/2000 23:58:00,71.6425
1/14/2000 23:58:00,71.60331
1/15/2000 23:58:00,71.08335
1/17/2000 23:58:00,71.25159
1/18/2000 23:58:00,71.18243
1/19/2000 23:58:00,71.33984
1/20/2000 23:58:00,71.73884
1/21/2000 23:58:00,72.13071
1/23/2000 23:58:00,71.6184
1/24/2000 23:58:00,72.09277
1/25/2000 23:58:00,71.89816
1/26/2000 23:58:00,71.6662
1/27/2000 23:58:00,71.25913
1/28/2000 23:58:00,70.95832
1/30/2000 23:58:00,70.66688
1/31/2000 23:58:00,70.8048
2/1/2000 23:58:00,70.30345
2/2/2000 23:58:00,70.22903
2/3/2000 23:58:00,69.82344
2/4/2000 23:58:00,69.29842
2/7/2000 23:58:00,69.70744
2/8/2000 23:58:00,69.92619
2/9/2000 23:58:00,70.2058
2/10/2000 23:58:00,70.30325
2/11/2000 23:58:00,69.86104
2/14/2000 23:58:00,69.39515
2/15/2000 23:58:00,69.16512
2/16/2000 23:58:00,69.71796
2/17/2000 23:58:00,70.34121
2/18/2000 23:58:00,70.07786
2/21/2000 23:58:00,69.79797
2/22/2000 23:58:00,70.11729
2/23/2000 23:58:00,70.11452
2/24/2000 23:58:00,69.86044
2/25/2000 23:58:00,69.57198
2/27/2000 23:58:00,69.257728
2/28/2000 23:58:00,69.25005
2/29/2000 23:58:00,69.53397
3/1/2000 23:58:00,68.89696
3/2/2000 23:58:00,68.98204
3/3/2000 23:58:00,68.70937
3/6/2000 23:58:00,68.86367
3/7/2000 23:58:00,68.49608
3/8/2000 23:58:00,68.77898
3/9/2000 23:58:00,68.84738
3/10/2000 23:58:00,68.94771
3/13/2000 23:58:00,68.84277
3/14/2000 23:58:00,68.48407
3/15/2000 23:58:00,68.44725
3/16/2000 23:58:00,68.46503
3/17/2000 23:58:00,68.57849
3/19/2000 23:58:00,68.465664
3/20/2000 23:58:00,68.26672
3/21/2000 23:58:00,68.32978
3/22/2000 23:58:00,68.28951
3/23/2000 23:58:00,68.76262
3/24/2000 23:58:00,69.28778
3/27/2000 23:58:00,69.7032
3/28/2000 23:58:00,69.16759
3/29/2000 23:58:00,69.14843
3/30/2000 23:58:00,69.40092
3/31/2000 23:58:00,69.62178
4/1/2000 23:58:00,69.460776
4/2/2000 23:58:00,69.308316
4/3/2000 23:58:00,69.27452
4/4/2000 23:58:00,69.69755
4/5/2000 23:58:00,69.53839
4/6/2000 23:58:00,69.16518
4/7/2000 23:58:00,69.07086
4/8/2000 23:58:00,68.833512
4/9/2000 23:58:00,68.816088
4/10/2000 23:58:00,68.98552
4/11/2000 23:58:00,69.21193
4/12/2000 23:58:00,69.18514
4/13/2000 23:58:00,69.36871
4/14/2000 23:58:00,69.12555
4/15/2000 23:58:00,69.160212
4/16/2000 23:58:00,69.234264
4/17/2000 23:58:00,69.36501
4/18/2000 23:58:00,68.90991
4/19/2000 23:58:00,68.94811
4/20/2000 23:58:00,68.785596
4/21/2000 23:58:00,68.728968
4/24/2000 23:58:00,68.830252
4/25/2000 23:58:00,68.87948
4/26/2000 23:58:00,68.92786
4/27/2000 23:58:00,68.77511
4/28/2000 23:58:00,68.40028
4/29/2000 23:58:00,67.618728
5/1/2000 23:58:00,67.86911
5/2/2000 23:58:00,67.98429
5/3/2000 23:58:00,68.21188
5/4/2000 23:58:00,67.90545
5/5/2000 23:58:00,67.02147
5/8/2000 23:58:00,66.99535
5/9/2000 23:58:00,67.04721
5/10/2000 23:58:00,67
5/11/2000 23:58:00,65.99554
5/12/2000 23:58:00,66.45188
5/14/2000 23:58:00,66.775968
5/15/2000 23:58:00,66.53971
5/16/2000 23:58:00,65.91803
5/17/2000 23:58:00,65.70441
5/18/2000 23:58:00,65.19604
5/19/2000 23:58:00,65.19604
5/20/2000 23:58:00,65.20568
5/22/2000 23:58:00,65.31618
5/23/2000 23:58:00,65.20225
5/24/2000 23:58:00,64.93385
5/25/2000 23:58:00,65.61581
5/26/2000 23:58:00,65.39485
5/27/2000 23:58:00,65.82912
5/28/2000 23:58:00,65.815848
5/29/2000 23:58:00,66.24924
5/30/2000 23:58:00,66.80373
5/31/2000 23:58:00,66.71848
6/1/2000 23:58:00,66.59759
6/2/2000 23:58:00,66.849
6/5/2000 23:58:00,66.99097
6/6/2000 23:58:00,67.70978
6/7/2000 23:58:00,68.18472
6/8/2000 23:58:00,67.88534
6/9/2000 23:58:00,67.58632
6/11/2000 23:58:00,67.42548
6/12/2000 23:58:00,67.64415
6/13/2000 23:58:00,67.6779
6/14/2000 23:58:00,67.30634
6/15/2000 23:58:00,67.22464
6/16/2000 23:58:00,67.57548
6/18/2000 23:58:00,67.633104
6/19/2000 23:58:00,67.43
6/20/2000 23:58:00,67.45
6/21/2000 23:58:00,66.81
6/22/2000 23:58:00,67.39
6/23/2000 23:58:00,67.03
6/24/2000 23:58:00,67.03
6/25/2000 23:58:00,67.03
6/26/2000 23:58:00,66.89
6/27/2000 23:58:00,67
6/28/2000 23:58:00,67.42
6/29/2000 23:58:00,67.68
6/30/2000 23:58:00,67.56
7/2/2000 23:58:00,67.56
7/3/2000 23:58:00,67.41
7/4/2000 23:58:00,67.56
7/5/2000 23:58:00,67.27
7/6/2000 23:58:00,67.36
7/7/2000 23:58:00,67.59
7/9/2000 23:58:00,67.59
7/10/2000 23:58:00,67.48
