Date,Close
12/1/2003 23:58:00,8.612827671
12/2/2003 23:58:00,8.632373469
12/3/2003 23:58:00,8.778353638
12/4/2003 23:58:00,8.784062522
12/5/2003 23:58:00,8.760577442
12/8/2003 23:58:00,8.765807998
12/9/2003 23:58:00,8.749686676
12/10/2003 23:58:00,8.740993107
12/11/2003 23:58:00,8.745069335
12/12/2003 23:58:00,8.746100577
12/15/2003 23:58:00,8.758668162
12/16/2003 23:58:00,8.764746324
12/17/2003 23:58:00,8.738232182
12/18/2003 23:58:00,8.74319114
12/19/2003 23:58:00,8.756722966
12/22/2003 23:58:00,8.663133928
12/23/2003 23:58:00,8.7447977
12/29/2003 23:58:00,8.771737143
12/30/2003 23:58:00,8.767680049
12/31/2003 23:58:00,8.859355339
1/2/2004 23:58:00,8.786874053
1/5/2004 23:58:00,8.606746535
1/6/2004 23:58:00,8.787136349
1/7/2004 23:58:00,8.749469847
1/8/2004 23:58:00,8.77371034
1/9/2004 23:58:00,8.728227609
1/12/2004 23:58:00,8.731249741
1/13/2004 23:58:00,8.482244689
1/14/2004 23:58:00,8.424495726
1/15/2004 23:58:00,8.73456704
1/16/2004 23:58:00,8.715172585
1/19/2004 23:58:00,8.744742919
1/20/2004 23:58:00,8.741972131
1/21/2004 23:58:00,8.734721125
1/22/2004 23:58:00,8.725476737
1/23/2004 23:58:00,8.70043432
1/26/2004 23:58:00,8.705703168
1/27/2004 23:58:00,8.726603199
1/28/2004 23:58:00,8.711378534
1/29/2004 23:58:00,8.716018386
1/30/2004 23:58:00,8.677811692
2/2/2004 23:58:00,8.712464504
2/3/2004 23:58:00,8.70707391
2/4/2004 23:58:00,8.70726651
2/5/2004 23:58:00,8.718275007
2/6/2004 23:58:00,8.709266659
2/9/2004 23:58:00,8.670094238
2/10/2004 23:58:00,8.707315109
2/11/2004 23:58:00,8.705737068
2/12/2004 23:58:00,8.702013384
2/13/2004 23:58:00,8.73421132
2/16/2004 23:58:00,8.479945717
2/17/2004 23:58:00,8.698998996
2/18/2004 23:58:00,8.697577453
2/19/2004 23:58:00,8.701025919
2/20/2004 23:58:00,8.702126748
2/23/2004 23:58:00,8.695618582
2/24/2004 23:58:00,8.707844311
2/25/2004 23:58:00,8.696974272
2/26/2004 23:58:00,8.699202325
2/27/2004 23:58:00,8.709627604
3/1/2004 23:58:00,8.704356459
3/2/2004 23:58:00,8.69964565
3/3/2004 23:58:00,8.677018654
3/4/2004 23:58:00,8.699724879
3/5/2004 23:58:00,8.708806666
3/8/2004 23:58:00,8.69732575
3/9/2004 23:58:00,8.70711931
3/10/2004 23:58:00,8.703260541
3/11/2004 23:58:00,8.714032162
3/12/2004 23:58:00,8.703132706
3/15/2004 23:58:00,8.709316233
3/16/2004 23:58:00,8.701240794
3/17/2004 23:58:00,8.709173424
3/18/2004 23:58:00,8.698416142
3/19/2004 23:58:00,8.696071377
3/22/2004 23:58:00,8.695618364
3/23/2004 23:58:00,8.643904116
3/24/2004 23:58:00,8.614197326
3/25/2004 23:58:00,8.625757678
3/26/2004 23:58:00,8.588854891
3/29/2004 23:58:00,8.478235704
3/30/2004 23:58:00,8.441810852
3/31/2004 23:58:00,8.357408673
4/1/2004 23:58:00,8.357676525
4/2/2004 23:58:00,8.424096196
4/5/2004 23:58:00,8.220066924
4/6/2004 23:58:00,8.418006021
4/7/2004 23:58:00,8.382153604
4/8/2004 23:58:00,8.401373952
4/13/2004 23:58:00,8.428789246
4/14/2004 23:58:00,8.433371583
4/15/2004 23:58:00,8.464169088
4/16/2004 23:58:00,8.450701402
4/19/2004 23:58:00,8.458239934
4/20/2004 23:58:00,8.47216016
4/21/2004 23:58:00,8.498608433
4/22/2004 23:58:00,8.488987557
4/23/2004 23:58:00,8.513771414
4/26/2004 23:58:00,8.507935623
4/27/2004 23:58:00,8.501215112
4/28/2004 23:58:00,8.522239387
4/29/2004 23:58:00,8.562568632
4/30/2004 23:58:00,8.547549328
5/3/2004 23:58:00,8.557848218
5/4/2004 23:58:00,8.647505275
5/5/2004 23:58:00,8.604197621
5/6/2004 23:58:00,8.592018562
5/7/2004 23:58:00,8.596054053
5/10/2004 23:58:00,8.68621273
5/11/2004 23:58:00,8.734071651
5/12/2004 23:58:00,8.754926814
